"5030","888","888","74","TOURS","Bibliothèque publique","335","","De Tabernaculo","22","St Martin","s. ix ex.","E. K. Rand, Survey of the MSS of Tours, No. 173 with plate CLXXVII.","p. 74 [=CTa]: TOURS, Bibliothèque publique, 335. s. ix ex., St Martin. E. K. Rand, Survey of the MSS of Tours, No. 173 with plate CLXXVII."
"5031","889","889","74","TROYES","Bibliothèque publique","1144","","De Tabernaculo","22","Clairvaux","s. xii","CG II (1855), 471.","p. 74 [=CTa]: TROYES, Bibliothèque publique, 1144. s. xii, Clairvaux. CG II (1855), 471."
"5032","743","890","74","VALENCIENNES","Bibliothèque publique","27","fols. 1-52v","De Tabernaculo","22","St Amand","s. xii","CG XXV (1894), 202.","p. 74 [=CTa]: VALENCIENNES, Bibliothèque publique, 27, fols. 1-52v. s. xii, St Amand. CG XXV (1894), 202."
"5033","891","891","74","VATICAN CITY","Biblioteca Apostolica Vaticana","Vat. 636","","De Tabernaculo","22","","s. xii-xiii","Vattasso I, 484; cf. CSEL XXXIX, xvi.","p. 74 [=CTa]: VATICAN CITY, Biblioteca Apostolica Vaticana, Vat. 636. s. xii-xiii. Vattasso I, 484; cf. CSEL XXXIX, xvi."
"5034","329","892","74","VERDUN","Bibliothèque publique","63","","De Tabernaculo","22","","s. xii","CG V (1879), 468.","p. 74 [=CTa]: VERDUN, Bibliothèque publique, 63. s. xii. CG V (1879), 468."
"5035","893","893","74","VIENNA","Nationalbibliothek","749","","De Tabernaculo","22","","s. xii","Tabulae 1,126.","p. 74 [=CTa]: VIENNA, Nationalbibliothek, 749. s. xii. Tabulae 1,126."
"5036","894","894","74","ZWETTL","Stiftsbibliothek","244","fols. 24-103v","De Tabernaculo","22","","s. xii et xiii","Xenia Bernardina II, 1, 383.","p. 74 [=CTa]: ZWETTL, Stiftsbibliothek, 244, fols. 24-103v. s. xii et xiii. Xenia Bernardina II, 1, 383."
"5037","895","895","74","BERN","Stadtbibiiothek","702","fols. 72-73v","De Tabernaculo","22","","s. xii-xiv","H. Hagen, Cat. codd. bernensium, 702","p. 74 [=CTa]: BERN, Stadtbibiiothek, 702, fols. 72-73v. s. xii-xiv. H. Hagen, Cat. codd. bernensium, 702"
"5038","896","896","74","CAMBRIDGE","Trinity College","1434","fol. 1077","De Tabernaculo","22","","s. xii","James III, 463","p. 74 [=CTa]: CAMBRIDGE, Trinity College, 1434, fol. 1077. s. xii. James III, 463"
"5039","897","897","74","KLOSTERNEUBURG","Stiftsbibliothek","757","","De Tabernaculo","22","","","J. Zeibig, Die Bibliothek des Stifts Klosterneuburg, 31","p. 74 [=CTa]: KLOSTERNEUBURG, Stiftsbibliothek, 757.., . J. Zeibig, Die Bibliothek des Stifts Klosterneuburg, 31"
"5040","898","898","74","LONDON","British Library","Addit. 38817 (Phillipps 25402)","fol. 2","De Tabernaculo","22","Kirkham","s. xii","Cat. of additions, 1906-10, 253; Ker, 59","p. 74 [=CTa]: LONDON, British Library, Addit. 38817 (Phillipps 25402), fol. 2. s. xii, Kirkham. Cat. of additions, 1906-10, 253; Ker, 59"
"5041","899","899","74","LONDON","British Library","Harley 106","fol. 32","De Tabernaculo","22","","","Cat. of Harleian MSS I, 32","p. 74 [=CTa]: LONDON, British Library, Harley 106, fol. 32.., . Cat. of Harleian MSS I, 32"
"5042","900","900","74","LONDON","British Library","Harley 511","fol. 11","De Tabernaculo","22","","","Ibid., 332","p. 74 [=CTa]: LONDON, British Library, Harley 511, fol. 11.., . Ibid., 332"
"5043","901","901","74","LONDON","British Library","Royal 5 E V","fol. 18","De Tabernaculo","22","","s. xii1","Warner-Gilson I, 113","p. 74 [=CTa]: LONDON, British Library, Royal 5 E V, fol. 18. s. xii1. Warner-Gilson I, 113"
"5044","902","902","74","STUTTGART","Landesbibliothek","Cod. theol. fol. 218","fols, 9v, 11-13","De Tabernaculo","22","Zwiefalten","s. xi-xii","K. Löffler, Die HSS des Klosters Zwiefalten, 26","p. 74 [=CTa]: STUTTGART, Landesbibliothek, Cod. theol. fol. 218, fols, 9v, 11-13. s. xi-xii, Zwiefalten. K. Löffler, Die HSS des Klosters Zwiefalten, 26"
"5045","903","903","74","MELK","Stiftsbibliothek","F 30 23","109ra-165rb","De Tabernaculo","22","","","The catalogue of 1483 records this work with the press-mark F 30 23. See T. Gottlieb, Mittelalterliche Bibliothekskataloge Oesterreichs, 243. Probably the MS is still at Melk.","p. 74 [=CTa]: MELK, Stiftsbibliothek, F 30 23, 109ra-165rb.., . The catalogue of 1483 records this work with the press-mark F 30 23. See T. Gottlieb, Mittelalterliche Bibliothekskataloge Oesterreichs, 243. Probably the MS is still at Melk."
"5046","904","904","75","AMIENS","Bibliothèque publique","226","fols. 27v-69","De Templo Salomonis","23","Selincourt","s. xiii","CG XIX (1893), 108.","p. 75 [=CTe]: AMIENS, Bibliothèque publique, 226, fols. 27v-69. s. xiii, Selincourt. CG XIX (1893), 108."
"5047","905","905","75","AUXERRE","Bibliothèque publique","14","fols. 1-35v","De Templo Salomonis","23","Pontigny","s. xii","CG VI (1887), 10.","p. 75 [=CTe]: AUXERRE, Bibliothèque publique, 14, fols. 1-35v. s. xii, Pontigny. CG VI (1887), 10."
"5048","395","906","75","AVRANCHES","Bibliothèque publique","106","fols. 100109v","De Templo Salomonis","23","Mont St Michel","s. xiii","CG X (1889), 49. Several folios containing chapters 6 to 18 have been lost.","p. 75 [=CTe]: AVRANCHES, Bibliothèque publique, 106, fols. 100109v. s. xiii, Mont St Michel. CG X (1889), 49. Several folios containing chapters 6 to 18 have been lost."
"5049","835","907","75","BRUSSELS","Bibliothèque royale","1517","fols. 94-157v","De Templo Salomonis","23","Gembloux","s. xii","Van den Gheyn II, 409.","p. 75 [=CTe]: BRUSSELS, Bibliothèque royale, 1517, fols. 94-157v. s. xii, Gembloux. Van den Gheyn II, 409."
"5050","708","908","75","CAMBRAI","Bibliothèque publique","364","fols. 60-100","De Templo Salomonis","23","Chapter library","s. xii","CG XVII (1891), 133-","p. 75 [=CTe]: CAMBRAI, Bibliothèque publique, 364, fols. 60-100. s. xii, Chapter library. CG XVII (1891), 133-"
"5051","396","909","75","CAMBRIDGE","University Library","Ff iii 29","fols. 99-140","De Templo Salomonis","23","Christ Church, Canterbury","s. xii","Cat. of the MSS preserved in the libr. of the Univ. of Cambridge II, 436; Ker, 19.","p. 75 [=CTe]: CAMBRIDGE, University Library, Ff iii 29, fols. 99-140. s. xii, Christ Church, Canterbury. Cat. of the MSS preserved in the libr. of the Univ. of Cambridge II, 436; Ker, 19."
"5052","397","910","75","CAMBRIDGE","Pembroke College","81","","De Templo Salomonis","23","Bury St Edmunds.","s. ix1","","p. 75 [=CTe]: CAMBRIDGE, Pembroke College, 81. s. ix1, Bury St Edmunds.. "
"5053","911","911","75","DIJON","Bibliothèque publique","68","fols. 107-144","De Templo Salomonis","23","Cîteaux","s. xii","CG V (1889), 20.","p. 75 [=CTe]: DIJON, Bibliothèque publique, 68, fols. 107-144. s. xii, Cîteaux. CG V (1889), 20."
"5054","912","912","75","DOUAI","Bibliothèque publique","329","","De Templo Salomonis","23","Anchin","s. xii","CG VI (1878), 174.","p. 75 [=CTe]: DOUAI, Bibliothèque publique, 329. s. xii, Anchin. CG VI (1878), 174."
"5055","913","913","75","DOUAI","Bibliothèque publique","330","","De Templo Salomonis","23","Anchin","s. xiii","Ibid.","p. 75 [=CTe]: DOUAI, Bibliothèque publique, 330. s. xiii, Anchin. Ibid."
"5056","841","914","76","EINSIEDELN","Klosterbibliothek","127","pp. 134-136","De Templo Salomonis","23","","s. xii","Gabriel Meier, Cat. codd. mss qui in bibl. monast. einsidlcnsis servantur, 104. Only the prefatory letter, capttuta, and the beginning of the commentary (Giles VIII, 262-65) survive.","p. 76 [=CTe]: EINSIEDELN, Klosterbibliothek, 127, pp. 134-136. s. xii. Gabriel Meier, Cat. codd. mss qui in bibl. monast. einsidlcnsis servantur, 104. Only the prefatory letter, capttuta, and the beginning of the commentary (Giles VIII, 262-65) survive."
"5057","713","915","76","ÉPERNAY","Bibliothèque publique","19","fols. 1-42","De Templo Salomonis","23","Hautvillers","s. xii ex.","CG XXIV (1894), 330.","p. 76 [=CTe]: ÉPERNAY, Bibliothèque publique, 19, fols. 1-42. s. xii ex., Hautvillers. CG XXIV (1894), 330."
"5058","20","916","76","FLORENCE","Biblioteca Laurenziana","XVI 9","fols. 267-307","De Templo Salomonis","23","","s. xv","A. M. Bandini, Cat. codd. lat. bibl. mediceae laurentianne I, col. 188; Laistner, No. 18 on page xxxvi.","p. 76 [=CTe]: FLORENCE, Biblioteca Laurenziana, XVI 9, fols. 267-307. s. xv. A. M. Bandini, Cat. codd. lat. bibl. mediceae laurentianne I, col. 188; Laistner, No. 18 on page xxxvi."
"5059","353","917","76","GRENOBLE","Bibliothèque publique","268","fols. 57v-92v","De Templo Salomonis","23","Chartreux","s. xii","CG VII (1889), 103.","p. 76 [=CTe]: GRENOBLE, Bibliothèque publique, 268, fols. 57v-92v. s. xii, Chartreux. CG VII (1889), 103."
"5060","918","918","76","LEIPZIG","Universitätsbibliothek","351","fols. 2-45","De Templo Salomonis","23","Altzelle","s. xiii","R. Helssig, Kat. der lat. und deutsch. HSS der Universitätsbibliothek zu Leipzig, 521.","p. 76 [=CTe]: LEIPZIG, Universitätsbibliothek, 351, fols. 2-45. s. xiii, Altzelle. R. Helssig, Kat. der lat. und deutsch. HSS der Universitätsbibliothek zu Leipzig, 521."
"5061","398","919","76","LONDON","British Library","Royal 5 B VII","","De Templo Salomonis","23","Rochester","s. xii","Warner-Gilson I, 102; Ker, 91.","p. 76 [=CTe]: LONDON, British Library, Royal 5 B VII. s. xii, Rochester. Warner-Gilson I, 102; Ker, 91."
"5062","719","920","76","LONDON","British Library","Royal 5 D X","","De Templo Salomonis","23","Ramsey","s. xiii2","Warner-Gilson I, 112; Ker, 85.","p. 76 [=CTe]: LONDON, British Library, Royal 5 D X. s. xiii2, Ramsey. Warner-Gilson I, 112; Ker, 85."
"5063","399","921","76","LONDON","Lambeth Palace Library","191","fols. 92 (94)-146","De Templo Salomonis","23","Peterborough","s. xii","M. R. James and C. Jenkins, Descr. Cat. of the MSS in the library of Lambeth Palace, 299; Ker, 84.","p. 76 [=CTe]: LONDON, Lambeth Palace Library, 191, fols. 92 (94)-146. s. xii, Peterborough. M. R. James and C. Jenkins, Descr. Cat. of the MSS in the library of Lambeth Palace, 299; Ker, 84."
"5064","922","922","76","MANCHESTER","John Rylands University Library","337 (Phillipps 460)","","De Templo Salomonis","23","French","s. xii-xiv","Bulletin of the J. Rylands library XII (1928), 597.","p. 76 [=CTe]: MANCHESTER, John Rylands University Library, 337 (Phillipps 460). s. xii-xiv, French. Bulletin of the J. Rylands library XII (1928), 597."
"5065","722","923","76","METZ","Bibliothèque publique","400","","De Templo Salomonis","23","St Arnulf","s. x","CG V (1878), 165.","p. 76 [=CTe]: METZ, Bibliothèque publique, 400. s. x, St Arnulf. CG V (1878), 165."
"5066","924","924","76","MONS","Bibliothèque publique","2 (2/225 A)","fols. 2-69","De Templo Salomonis","23","","s. xii","Paul Faider, Cat. des MSS de la bibl. de la ville de Mons, 3.","p. 76 [=CTe]: MONS, Bibliothèque publique, 2 (2/225 A), fols. 2-69. s. xii. Paul Faider, Cat. des MSS de la bibl. de la ville de Mons, 3."
"5067","925","925","76","MONS","Bibliothèque publique","634 (234/202)","fols. 96-139","De Templo Salomonis","23","","s. xiii","Ibid. 275.","p. 76 [=CTe]: MONS, Bibliothèque publique, 634 (234/202), fols. 96-139. s. xiii. Ibid. 275."
"5068","360","926","76","MONTE CASSINO","Archivio della Badia","41","pp. 159-246","De Templo Salomonis","23","","s. x","Bibliotheca casinensis I, 381.","p. 76 [=CTe]: MONTE CASSINO, Archivio della Badia, 41, pp. 159-246. s. x. Bibliotheca casinensis I, 381."
"5069","724","927","76","MUNICH","Bayerische Staatsbibliothek","6318","","De Templo Salomonis","23","Freising","s. xi","Cat. Clm I, 3, 92.","p. 76 [=CTe]: MUNICH, Bayerische Staatsbibliothek, 6318. s. xi, Freising. Cat. Clm I, 3, 92."
"5070","928","928","76","OXFORD","Bodleian Library","Laud. Misc. 257","","De Templo Salomonis","23","","s. xiii","H. O. Coxe, Cat. codd. mss bibliothecae bodleianae II, col. 217.","p. 76 [=CTe]: OXFORD, Bodleian Library, Laud. Misc. 257. s. xiii. H. O. Coxe, Cat. codd. mss bibliothecae bodleianae II, col. 217."
"5071","929","929","76","OXFORD","Bodleian Library","Laud. Misc. 510","","De Templo Salomonis","23","Eberbach","s. xi","Ibid., 368.","p. 76 [=CTe]: OXFORD, Bodleian Library, Laud. Misc. 510. s. xi, Eberbach. Ibid., 368."
"5072","867","930","76","OXFORD","Jesus College","52","","De Templo Salomonis","23","Cirencester","s. xii","Coxe II, 19; Ker, 33.","p. 76 [=CTe]: OXFORD, Jesus College, 52. s. xii, Cirencester. Coxe II, 19; Ker, 33."
"5073","59","931","76","OXFORD","Merton College","K 3 3","","De Templo Salomonis","23","","s. xv","Laistner, No. 63; F. M. Powicke, The medieval books of Merton College, No. 956.","p. 76 [=CTe]: OXFORD, Merton College, K 3 3. s. xv. Laistner, No. 63; F. M. Powicke, The medieval books of Merton College, No. 956."
"5074","870","932","76","OXFORD","Oriel College","41","","De Templo Salomonis","23","","s. xv","Coxe I, 14.","p. 76 [=CTe]: OXFORD, Oriel College, 41. s. xv. Coxe I, 14."
"5075","735","933","77","PARIS","Bibliothèque nationale","lat. 2165","","De Templo Salomonis","23","","s. xiii","Paris, Cat. III 3, 248.","p. 77 [=CTe]: PARIS, Bibliothèque nationale, lat. 2165. s. xiii. Paris, Cat. III 3, 248."
"5076","363","934","77","PARIS","Bibliothèque nationale","lat. 2343","","De Templo Salomonis","23","","s. xiii","Ibid., 267.","p. 77 [=CTe]: PARIS, Bibliothèque nationale, lat. 2343. s. xiii. Ibid., 267."
"5077","877","935","77","PARIS","Bibliothèque nationale","lat. 2842","","De Templo Salomonis","23","","s. xiii","Ibid., 340.","p. 77 [=CTe]: PARIS, Bibliothèque nationale, lat. 2842. s. xiii. Ibid., 340."
"5078","404","936","77","PARIS","Bibliothèque nationale","lat. 5232","","De Templo Salomonis","23","","s. xiii","Paris, Cat. III, 4, 57; L. Delisle, Le cabinet des MSS I, 529.","p. 77 [=CTe]: PARIS, Bibliothèque nationale, lat. 5232. s. xiii. Paris, Cat. III, 4, 57; L. Delisle, Le cabinet des MSS I, 529."
"5079","937","937","77","PARIS","Bibliothèque nationale","lat. 10618","","De Templo Salomonis","23","","s. xi","BECh XXIV (1863), 193.","p. 77 [=CTe]: PARIS, Bibliothèque nationale, lat. 10618. s. xi. BECh XXIV (1863), 193."
"5080","938","938","77","PARIS","Bibliothèque nationale","lat. 11997","","De Templo Salomonis","23","St Germain","s. ix","BECh XXVIII (1867), 345.","p. 77 [=CTe]: PARIS, Bibliothèque nationale, lat. 11997. s. ix, St Germain. BECh XXVIII (1867), 345."
"5081","405","939","77","PARIS","Bibliothèque nationale","lat. 12274","","De Templo Salomonis","23","Corbie","s. x","Ibid., 357.","p. 77 [=CTe]: PARIS, Bibliothèque nationale, lat. 12274. s. x, Corbie. Ibid., 357."
"5082","881","940","77","PARIS","Bibliothèque nationale","Nouv. acq. 558","","De Templo Salomonis","23","","s. xii","BECh LV (1894), 67. A fragment: containing Chapter 8 to 19.","p. 77 [=CTe]: PARIS, Bibliothèque nationale, Nouv. acq. 558. s. xii. BECh LV (1894), 67. A fragment: containing Chapter 8 to 19."
"5083","941","941","77","POMMERSFELDEN","Gräflich Schönborn’sche Schloßbibliothek","125 (2701)","fols. 2-82","De Templo Salomonis","23","Erfurt, Peterskloster (OSB)","s. ix","ZBW, Beiheft 48, 176.","p. 77 [=CTe]: POMMERSFELDEN, Gräflich Schönborn’sche Schloßbibliothek, 125 (2701), fols. 2-82. s. ix, Erfurt, Peterskloster (OSB). ZBW, Beiheft 48, 176."
"5084","809","942","77","PRAGUE","Bibliotheca publica atque universitatis","1135","fols. 213-219v","De Templo Salomonis","23","","s. xv","J. Truhlár, Cat. codd. mss latin. qui in bibl. publ. atque universitatis pragensis asservantur I, 458.","p. 77 [=CTe]: PRAGUE, Bibliotheca publica atque universitatis, 1135, fols. 213-219v. s. xv. J. Truhlár, Cat. codd. mss latin. qui in bibl. publ. atque universitatis pragensis asservantur I, 458."
"5085","741","943","77","ST GALL","Stiftsbibliothek","266","","De Templo Salomonis","23","St Gall"," s. ix2","Scherrer, 100; SMAH II, 89.","p. 77 [=CTe]: ST GALL, Stiftsbibliothek, 266.  s. ix2, St Gall. Scherrer, 100; SMAH II, 89."
"5086","944","944","77","TROYES","Bibliothèque publique","422","","De Templo Salomonis","23","Clairvaux","s. xii","CG II (1855), 188; C. W. Jones, Bedae Pseudepigrapha, 133.","p. 77 [=CTe]: TROYES, Bibliothèque publique, 422. s. xii, Clairvaux. CG II (1855), 188; C. W. Jones, Bedae Pseudepigrapha, 133."
"5087","88","945","77","UTRECHT","Universiteitsbibliotheek","77","","De Templo Salomonis","23","Carthusians near Utrecht","A.D. 1464","Laistner, No. 65.","p. 77 [=CTe]: UTRECHT, Universiteitsbibliotheek, 77. A.D. 1464, Carthusians near Utrecht. Laistner, No. 65."
"5088","743","946","77","VALENCIENNES","Bibliothèque publique","27","fols. 53-86v","De Templo Salomonis","23","St Amand","s. xii","CG XXV (1894), 202.","p. 77 [=CTe]: VALENCIENNES, Bibliothèque publique, 27, fols. 53-86v. s. xii, St Amand. CG XXV (1894), 202."
"5089","947","947","77","VERDUN","Bibliothèque publique","63","","De Templo Salomonis","23","","s. xii","CG V( 1879), 468.","p. 77 [=CTe]: VERDUN, Bibliothèque publique, 63. s. xii. CG V( 1879), 468."
"5090","948","948","77","WOLFENBÜTTEL","Herzogliche Bibliothek","Helmst. 480","fols. 25v-87","De Templo Salomonis","23","","","O. von Heinemann, Die HSS der herzogl. Bibl. zu Wolfenbuttel I, 369.","p. 77 [=CTe]: WOLFENBÜTTEL, Herzogliche Bibliothek, Helmst. 480, fols. 25v-87.., . O. von Heinemann, Die HSS der herzogl. Bibl. zu Wolfenbuttel I, 369."
"5091","949","949","77","HEREFORD","Chapter Library","O 9 vii","","De Templo Salomonis","23","","s. xiii","A. T. Bannister, Descr. Cat. of the MSS in the Hereford Cathedral library, 94; ""Inserted between Esther and Esdras is a page (in 2 columns) from Bede, dealing with Solomon’s temple."" 35","p. 77 [=CTe]: HEREFORD, Chapter Library, O 9 vii. s. xiii. A. T. Bannister, Descr. Cat. of the MSS in the Hereford Cathedral library, 94; ""Inserted between Esther and Esdras is a page (in 2 columns) from Bede, dealing with Solomon’s temple."" 35"
"5092","749","950","78","ASHBURNHAM PLACE","","Barrois 78","","De Templo Salomonis","23","Tournai","s. xii","See above, 65.","p. 78 [=CTe]: ASHBURNHAM PLACE, Barrois 78. s. xii, Tournai. See above, 65."
"5093","826","951","78","LONDON","Library of George Dunn","400 (Phillipps 9428)","","De Templo Salomonis","23","English","s. xiv","See above, 70.","p. 78 [=CTe]: LONDON, Library of George Dunn, 400 (Phillipps 9428). s. xiv, English. See above, 70."
"5094","827","952","78","ADMONT","Stiftsbibliothek","348","","Commentary on Tobit","24","","s. xii","ZBW, Beiheft 4, 503 and 519, note 77.","p. 78 [=CTo]: ADMONT, Stiftsbibliothek, 348. s. xii. ZBW, Beiheft 4, 503 and 519, note 77."
"5095","953","953","78","ALENÇON","Bibliothèque publique","16","fols. 108-113","Commentary on Tobit","24","St Évroult","s. xii","CG II (1888), 492.","p. 78 [=CTo]: ALENÇON, Bibliothèque publique, 16, fols. 108-113. s. xii, St Évroult. CG II (1888), 492."
"5096","954","954","78","ALENÇON","Bibliothèque","26","fols. 78-82","Commentary on Tobit","24","St Évroult","s. xii1","Ibid., 501; L. Delisle, BECh XXXIV (1873), 272, thinks the MS is an autograph of Ordericus Vitalis.","p. 78 [=CTo]: ALENÇON, Bibliothèque, 26, fols. 78-82. s. xii1, St Évroult. Ibid., 501; L. Delisle, BECh XXXIV (1873), 272, thinks the MS is an autograph of Ordericus Vitalis."
"5097","2","955","78","ALTENBURG","Stiftsbibliothek","205","fols. 181-192v","Commentary on Tobit","24","","c. 1200","Studien und Mitteilungen zur Gesch. des Benediktinerordens XI (1924), 239.","p. 78 [=CTo]: ALTENBURG, Stiftsbibliothek, 205, fols. 181-192v. c. 1200. Studien und Mitteilungen zur Gesch. des Benediktinerordens XI (1924), 239."
"5098","600","956","78","ANGERS","Bibliothèque publique","284","fols. 61-64v","Commentary on Tobit","24","St Serge","s. xi","CG XXXI (1898), 282.","p. 78 [=CTo]: ANGERS, Bibliothèque publique, 284, fols. 61-64v. s. xi, St Serge. CG XXXI (1898), 282."
"5099","957","957","79","ANGERS","Bibliothèque publique","292","fols. 1837-198","Commentary on Tobit","24","St Aubin","s. xii","Ibid., 287.","p. 79 [=CTo]: ANGERS, Bibliothèque publique, 292, fols. 1837-198. s. xii, St Aubin. Ibid., 287."
"5100","704","958","79","AVRANCHES","Bibliothèque publique","17","fols. 397-437","Commentary on Tobit","24","Mont St Michel?","s. xiii","CG X (1889), 12.","p. 79 [=CTo]: AVRANCHES, Bibliothèque publique, 17, fols. 397-437. s. xiii, Mont St Michel?. CG X (1889), 12."
"5101","346","959","79","BASEL","Universitätsbibliothek","A II 23","fols. 285-2887","Commentary on Tobit","24","","A.D. 1463","Gustav Binz, Die deustchen HSS der öffentl. Bibl. der Univers.. Basel, 7.","p. 79 [=CTo]: BASEL, Universitätsbibliothek, A II 23, fols. 285-2887. A.D. 1463. Gustav Binz, Die deustchen HSS der öffentl. Bibl. der Univers.. Basel, 7."
"5102","706","960","79","BRUGES","Bibliothèque publique","22","fols. 137-143","Commentary on Tobit","24","Ste Marie de Thosan","s. xiii","De Poorter, Cat. des MSS de Ia bibl. publ. de la ville de Bruges, 38.","p. 79 [=CTo]: BRUGES, Bibliothèque publique, 22, fols. 137-143. s. xiii, Ste Marie de Thosan. De Poorter, Cat. des MSS de Ia bibl. publ. de la ville de Bruges, 38."
"5103","707","961","79","BRUGES","Bibliothèque publique","34","fols. 118-126","Commentary on Tobit","24","Ste Marie de Thosan","s. xiii","Ibid., 53.","p. 79 [=CTo]: BRUGES, Bibliothèque publique, 34, fols. 118-126. s. xiii, Ste Marie de Thosan. Ibid., 53."
"5104","708","962","79","CAMBRAI","Bibliothèque publique","364","","Commentary on Tobit","24","Chapter library","s. xi-xii","CG XVII (1891), 134.","p. 79 [=CTo]: CAMBRAI, Bibliothèque publique, 364. s. xi-xii, Chapter library. CG XVII (1891), 134."
"5105","963","963","79","CAMBRAI","Bibliothèque publique","466","fols. 94-97v","Commentary on Tobit","24","Cateau-Cambrésis","s. xii","Ibid., 173.","p. 79 [=CTo]: CAMBRAI, Bibliothèque publique, 466, fols. 94-97v. s. xii, Cateau-Cambrésis. Ibid., 173."
"5106","611","964","79","CAMBRIDGE","Fitzwilliam Museum","McClean 108","","Commentary on Tobit","24","Amorbach","s. xi-xii","M. R. James, Descr. cat. oj the McClean Collection of MSS, 241.","p. 79 [=CTo]: CAMBRIDGE, Fitzwilliam Museum, McClean 108. s. xi-xii, Amorbach. M. R. James, Descr. cat. oj the McClean Collection of MSS, 241."
"5107","965","965","79","CAMBRIDGE","Trinity Hall","24 (II 4)","","Commentary on Tobit","24","","s. xii","James, 40.","p. 79 [=CTo]: CAMBRIDGE, Trinity Hall, 24 (II 4). s. xii. James, 40."
"5108","351","966","79","DIJON","Bibliothèque publique","51","fols. 72-74v","Commentary on Tobit","24","St Bénigne","s. x-xi","CG V (1889), 15.","p. 79 [=CTo]: DIJON, Bibliothèque publique, 51, fols. 72-74v. s. x-xi, St Bénigne. CG V (1889), 15."
"5109","967","967","79","DIJON","Bibliothèque publique","140","fols. 67-71v","Commentary on Tobit","24","Cíteaux","s. xii","Ibid., 39.","p. 79 [=CTo]: DIJON, Bibliothèque publique, 140, fols. 67-71v. s. xii, Cíteaux. Ibid., 39."
"5110","912","968","79","DOUAI","Bibliothèque publique","329","","Commentary on Tobit","24","Anchin","s. xii","CG VI (1878), 174.","p. 79 [=CTo]: DOUAI, Bibliothèque publique, 329. s. xii, Anchin. CG VI (1878), 174."
"5111","913","969","79","DOUAI","Bibliothèque publique","330","","Commentary on Tobit","24","Anchin","s. xiii","Ibid.","p. 79 [=CTo]: DOUAI, Bibliothèque publique, 330. s. xiii, Anchin. Ibid."
"5112","970","970","79","DURHAM","Chapter Library","A IV 16","fols. 597-62","Commentary on Tobit","24","Durham","s. xii2","R. A. B. Mynors, Durham Cathedral MSS, No. 100.","p. 79 [=CTo]: DURHAM, Chapter Library, A IV 16, fols. 597-62. s. xii2, Durham. R. A. B. Mynors, Durham Cathedral MSS, No. 100."
"5113","713","971","79","ÉPERNAY","Bibliothèque publique","19","fols. 68-767","Commentary on Tobit","24","Hautvillers","s. xii ex.","CG XXIV (1894), 331.","p. 79 [=CTo]: ÉPERNAY, Bibliothèque publique, 19, fols. 68-767. s. xii ex., Hautvillers. CG XXIV (1894), 331."
"5114","972","972","79","FLORENCE","Biblioteca Laurenziana","LXXXIX Sup. cod. 31","","Commentary on Tobit","24","","s. xii","M. Bandini, Cat. codd. lat. bibl. mediceae laurentianae III, col. 300.","p. 79 [=CTo]: FLORENCE, Biblioteca Laurenziana, LXXXIX Sup. cod. 31. s. xii. M. Bandini, Cat. codd. lat. bibl. mediceae laurentianae III, col. 300."
"5115","973","973","79","FULDA","Landesbibliothek","A a 66","","Commentary on Tobit","24","Wemgarten","s. xii/xiv","ZBW, Beiheft 41, 63.","p. 79 [=CTo]: FULDA, Landesbibliothek, A a 66. s. xii/xiv, Wemgarten. ZBW, Beiheft 41, 63."
"5116","974","974","79","GOTHA","Forschungsbibliothek","73 (Ch. A, 17)","","Commentary on Tobit","24","","A.D. 1488","F. Jacobs und F. A. Ukert, Beiträge zur alteren Litteratur . . . der herzogl. öffentl. Bibliothek zu Gotha II, 56.","p. 79 [=CTo]: GOTHA, Forschungsbibliothek, 73 (Ch. A, 17). A.D. 1488. F. Jacobs und F. A. Ukert, Beiträge zur alteren Litteratur . . . der herzogl. öffentl. Bibliothek zu Gotha II, 56."
"5117","974","975","79","GOTHA","Forschungsbibliothek","95 (Ch. A, 17)","","Commentary on Tobit","24","","s. xiv","Ibid., 64.","p. 79 [=CTo]: GOTHA, Forschungsbibliothek, 95 (Ch. A, 17). s. xiv. Ibid., 64."
"5118","976","976","80","GRENOBLE","Bibliothèque publique","32","fols. 191v-202","Commentary on Tobit","24","Chartreuse de Portes","S. xii","CG VII (1889), 21.","p. 80 [=CTo]: GRENOBLE, Bibliothèque publique, 32, fols. 191v-202. S. xii, Chartreuse de Portes. CG VII (1889), 21."
"5119","173","977","80","GRENOBLE","Bibliothèque publique","230","fols. I9Iv-202","Commentary on Tobit","24","Chartreuse de Portes","s. xii","Ibid., 82.","p. 80 [=CTo]: GRENOBLE, Bibliothèque publique, 230, fols. I9Iv-202. s. xii, Chartreuse de Portes. Ibid., 82."
"5120","978","978","80","HOUSTON","Public Library","7 (Phillipps 1159)","","Commentary on Tobit","24","French","s. xii","DE Ricci II, 2165. This MS was for a time in the collection of Joh. Adam von Reisach. See P. Lehmann in Munich, SB for 1938, Heft 4, 33. But Mr Lehmann was unaware that it is now in Texas.","p. 80 [=CTo]: HOUSTON, Public Library, 7 (Phillipps 1159). s. xii, French. DE Ricci II, 2165. This MS was for a time in the collection of Joh. Adam von Reisach. See P. Lehmann in Munich, SB for 1938, Heft 4, 33. But Mr Lehmann was unaware that it is now in Texas."
